"timeBgn","iso"
2017-03-01,-14.81570005
2017-03-01 00:30:00,-14.5197161473799
2017-03-01 01:00:00,-14.5834567691358
2017-03-01 01:30:00,-14.3892548825708
2017-03-01 02:00:00,-14.2266172716049
2017-03-01 02:30:00,-14.4225851576419
2017-03-01 03:00:00,-14.4395554962963
2017-03-01 03:30:00,-14.4406178866812
2017-03-01 04:00:00,-14.4221481407407
2017-03-01 04:30:00,-14.2314204906318
2017-03-01 05:00:00,-14.1801481666667
2017-03-01 05:30:00,-14.0284323270742
2017-03-01 06:00:00,-14.0360617333333
2017-03-01 06:30:00,-13.871412670524
2017-03-01 07:00:00,-13.8120370259259
2017-03-01 07:30:00,-13.6588165818777
2017-03-01 08:00:00,-13.7013333333333
2017-03-01 08:30:00,-13.589893029476
2017-03-01 09:00:00,-13.6342592938272
2017-03-01 09:30:00,-13.776069712854
2017-03-01 10:00:00,-13.7457901024691
2017-03-01 10:30:00,-14.0360261535948
2017-03-01 11:00:00,-14.0935925975309
2017-03-01 11:30:00,-14.5893289843137
2017-03-01 12:00:00,-14.6537901444444
2017-03-01 12:30:00,-15.3679215845316
2017-03-01 13:00:00,-15.3208765197531
2017-03-01 13:30:00,-15.395965069869
2017-03-01 14:00:00,-15.3164814716049
2017-03-01 14:30:00,-15.3007472851852
2017-03-01 15:00:00,-15.3291110876543
2017-03-01 15:30:00,-15.060773430719
2017-03-01 16:00:00,-15.039148237037
2017-03-01 16:30:00,-14.4400370546841
2017-03-01 17:00:00,-14.3834073814815
2017-03-01 18:00:00,-14.1288757997821
2017-03-01 18:30:00,-14.0416913407407
2017-03-01 19:00:00,-13.8925654962882
2017-03-01 19:30:00,-13.7951585682927
2017-03-01 20:00:00,-13.819331859607
2017-03-01 20:30:00,-13.7301463560976
2017-03-01 21:00:00,-13.1337357978166
2017-03-01 21:30:00,-13.000048752439
2017-03-01 22:00:00,-12.807873360917
2017-03-01 22:30:00,-12.7834878073171
2017-03-01 23:00:00,-12.5236622710526
2017-03-01 23:30:00,-12.4900853073171
2017-03-02,-12.1098428039301
2017-03-02 00:30:00,-12.0781950853659
2017-03-02 01:00:00,-11.9897532615721
2017-03-02 01:30:00,-11.995390195122
2017-03-02 02:00:00,-12.2489781844978
2017-03-02 02:30:00,-12.4258658658537
2017-03-02 03:00:00,-13.1469170172489
2017-03-02 03:30:00,-13.2095609707317
2017-03-02 04:00:00,-14.341670329476
2017-03-02 04:30:00,-14.3945365707317
2017-03-02 05:00:00,-14.7691965037118
2017-03-02 05:30:00,-14.7363048841463
2017-03-02 06:00:00,-14.9639694508734
2017-03-02 06:30:00,-14.9577926621951
2017-03-02 07:00:00,-15.0992841563877
2017-03-02 07:30:00,-15.1952073439024
2017-03-02 08:00:00,-15.1275881231278
2017-03-02 08:30:00,-15.112292702439
2017-03-02 09:00:00,-18.7452026440529
2017-03-02 09:30:00,-18.9419877573171
2017-03-02 10:00:00,-19.9552070638767
2017-03-02 10:30:00,-20.0437804170732
2017-03-02 11:00:00,-21.6780506555066
2017-03-02 11:30:00,-21.6941952780488
2017-03-02 12:00:00,-23.2887643237885
2017-03-02 12:30:00,-23.4211463207317
2017-03-02 13:00:00,-23.9226233563877
2017-03-02 13:30:00,-23.7887194829268
2017-03-02 14:00:00,-25.7413083596916
2017-03-02 14:30:00,-25.9992439
2017-03-02 15:00:00,-29.3334118938326
2017-03-02 15:30:00,-29.5802560658537
2017-03-02 16:00:00,-29.7227862986784
2017-03-02 16:30:00,-29.608134197561
2017-03-02 17:30:00,-29.6431637367257
2017-03-02 18:00:00,-29.4206340426829
2017-03-02 18:30:00,-30.0328410412804
2017-03-02 19:00:00,-29.6946098792683
2017-03-02 19:30:00,-30.8775440704846
2017-03-02 20:00:00,-30.7174512743902
2017-03-02 20:30:00,-30.7931236187638
2017-03-02 21:00:00,-30.5276463402439
2017-03-02 21:30:00,-30.8027699223451
2017-03-02 22:00:00,-30.5804389878049
2017-03-02 22:30:00,-30.1786754869757
